,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,address,state,city,zip_code,genre,category1,category2,category3
26,DwN-ieVAMwLwtz51v0ynRQ,plaka-grill-falls-church-falls-church,Plaka Grill - Falls Church,https://s3-media2.fl.yelpcdn.com/bphoto/6PvHK8kBlhouf0bw9wyPEg/o.jpg,False,https://www.yelp.com/biz/plaka-grill-falls-church-falls-church?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,354,"[{'alias': 'greek', 'title': 'Greek'}]",4.5,"{'latitude': 38.894397, 'longitude': -77.188308}",['delivery'],$$,"{'address1': '1216 W Broad St', 'address2': '', 'address3': '', 'city': 'Falls Church', 'zip_code': '22046', 'country': 'US', 'state': 'VA', 'display_address': ['1216 W Broad St', 'Falls Church, VA 22046']}",+17036390161,(703) 639-0161,4266.510861165405,"['1216 W Broad St', 'Falls Church, VA 22046']",VA,Falls Church,22046,['Greek'],Greek,,
27,RgIuaCb2n7JWeWv4oRxNqQ,kiin-imm-thai-restaurant-vienna-vienna,Kiin Imm Thai Restaurant - Vienna,https://s3-media3.fl.yelpcdn.com/bphoto/D3sSGfg1QvL8dmQ_0MoL6Q/o.jpg,False,https://www.yelp.com/biz/kiin-imm-thai-restaurant-vienna-vienna?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,166,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 38.881853, 'longitude': -77.230986}","['delivery', 'pickup']",$$,"{'address1': '2676 Avenir Pl', 'address2': 'Ste A', 'address3': '', 'city': 'Vienna', 'zip_code': '22180', 'country': 'US', 'state': 'VA', 'display_address': ['2676 Avenir Pl', 'Ste A', 'Vienna, VA 22180']}",+17035602788,(703) 560-2788,7284.009264750695,"['2676 Avenir Pl', 'Ste A', 'Vienna, VA 22180']",VA,Vienna,22180,"['Thai', 'Asian Fusion']",Thai,Asian Fusion,
28,HW-gpOQZtkZ2y-1xn-76Tw,chiang-mai-thai-cookhouse-mclean-5,Chiang Mai Thai Cookhouse,https://s3-media3.fl.yelpcdn.com/bphoto/z6aJfgFxdWxPTVoeaeadHw/o.jpg,False,https://www.yelp.com/biz/chiang-mai-thai-cookhouse-mclean-5?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,68,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 38.93456, 'longitude': -77.17827}",['delivery'],$$,"{'address1': '6813 Elm St', 'address2': None, 'address3': '', 'city': 'McLean', 'zip_code': '22101', 'country': 'US', 'state': 'VA', 'display_address': ['6813 Elm St', 'McLean, VA 22101']}",+17038488848,(703) 848-8848,371.29099266737035,"['6813 Elm St', 'McLean, VA 22101']",VA,McLean,22101,['Thai'],Thai,,
29,f-_HwO6v3KHtRQO3YX8e5w,esaan-northeastern-thai-cuisine-mclean,Esaan Northeastern Thai Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/RSxDf90XyRTg4h_Y3CuWTw/o.jpg,False,https://www.yelp.com/biz/esaan-northeastern-thai-cuisine-mclean?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,131,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 38.9401735097828, 'longitude': -77.1755599957924}","['delivery', 'pickup']",$$,"{'address1': '1307 Old Chain Bridge Rd', 'address2': '', 'address3': None, 'city': 'McLean', 'zip_code': '22101', 'country': 'US', 'state': 'VA', 'display_address': ['1307 Old Chain Bridge Rd', 'McLean, VA 22101']}",+17032883901,(703) 288-3901,955.6720058659928,"['1307 Old Chain Bridge Rd', 'McLean, VA 22101']",VA,McLean,22101,['Thai'],Thai,,
30,0nN6lggwW8avSdGm303lhQ,parc-de-ville-fairfax,Parc de Ville,https://s3-media1.fl.yelpcdn.com/bphoto/7Dh6tF1Jts2xWwRZHcaM0g/o.jpg,False,https://www.yelp.com/biz/parc-de-ville-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,65,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 38.873645, 'longitude': -77.229997}",[],$$,"{'address1': '8296 Glass Aly', 'address2': 'Unit 110', 'address3': None, 'city': 'Fairfax', 'zip_code': '22031', 'country': 'US', 'state': 'VA', 'display_address': ['8296 Glass Aly', 'Unit 110', 'Fairfax, VA 22031']}",+17036638931,(703) 663-8931,7948.859409912769,"['8296 Glass Aly', 'Unit 110', 'Fairfax, VA 22031']",VA,Fairfax,22031,"['French', 'Wine Bars']",French,Wine Bars,
31,s2-PcOCG9hbhoiNSucpLTA,lazy-dog-restaurant-and-bar-fairfax,Lazy Dog Restaurant & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/jOPHU29oDkf8xC_a4fAEeg/o.jpg,False,https://www.yelp.com/biz/lazy-dog-restaurant-and-bar-fairfax?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,46,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"{'latitude': 38.862826, 'longitude': -77.358802}","['delivery', 'pickup']",,"{'address1': '11750 Fair Oaks Mall', 'address2': '', 'address3': None, 'city': 'Fairfax', 'zip_code': '22033', 'country': 'US', 'state': 'VA', 'display_address': ['11750 Fair Oaks Mall', 'Fairfax, VA 22033']}",+17037911032,(703) 791-1032,17593.00948164604,"['11750 Fair Oaks Mall', 'Fairfax, VA 22033']",VA,Fairfax,22033,"['American (New)', 'Burgers', 'Comfort Food']",American (New),Burgers,Comfort Food
32,ji_mlC_LLeTrdgoyHmIpPw,malaysian-kopitiam-centreville,Malaysian Kopitiam,https://s3-media4.fl.yelpcdn.com/bphoto/tOh0agix6MDD9Q2xWQARuQ/o.jpg,False,https://www.yelp.com/biz/malaysian-kopitiam-centreville?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,160,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'malaysian', 'title': 'Malaysian'}]",4.0,"{'latitude': 38.8676977342718, 'longitude': -77.4469969630447}","['delivery', 'pickup']",$$,"{'address1': '5085 Westfields Blvd', 'address2': '', 'address3': None, 'city': 'Centreville', 'zip_code': '20120', 'country': 'US', 'state': 'VA', 'display_address': ['5085 Westfields Blvd', 'Centreville, VA 20120']}",+15713765693,(571) 376-5693,24486.63517453866,"['5085 Westfields Blvd', 'Centreville, VA 20120']",VA,Centreville,20120,"['Indian', 'Chinese', 'Malaysian']",Indian,Chinese,Malaysian
33,C4NPRTTKxECtobZ4z9lahA,convivial-washington,Convivial,https://s3-media1.fl.yelpcdn.com/bphoto/eFwi8H25SPil37kKYfuWDw/o.jpg,False,https://www.yelp.com/biz/convivial-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,639,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 38.9086949, 'longitude': -77.0231236}",['delivery'],$$,"{'address1': '801 O St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['801 O St NW', 'Washington, DC 20001']}",+12025252870,(202) 525-2870,13477.450340717201,"['801 O St NW', 'Washington, DC 20001']",DC,Washington,20001,"['French', 'Bars', 'Breakfast & Brunch']",French,Bars,Breakfast & Brunch
34,PG8xpIvwvX3ObPWefizI-g,patsy-s-american-vienna,Patsy’s American,https://s3-media1.fl.yelpcdn.com/bphoto/vD8wba6oZYQursAb42rRyw/o.jpg,False,https://www.yelp.com/biz/patsy-s-american-vienna?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,212,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 38.91165683, 'longitude': -77.22388517}","['delivery', 'pickup']",$$,"{'address1': '8051 Leesburg Pike', 'address2': '', 'address3': None, 'city': 'Vienna', 'zip_code': '22182', 'country': 'US', 'state': 'VA', 'display_address': ['8051 Leesburg Pike', 'Vienna, VA 22182']}",+17035525100,(703) 552-5100,4682.545438353414,"['8051 Leesburg Pike', 'Vienna, VA 22182']",VA,Vienna,22182,['American (Traditional)'],American (Traditional),,
35,cz2uDRCwdIFi_7AzqofNYw,lazy-dog-restaurant-and-bar-chantilly-3,Lazy Dog Restaurant & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/zO1O6SWkjbClz1JHggYXqA/o.jpg,False,https://www.yelp.com/biz/lazy-dog-restaurant-and-bar-chantilly-3?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,129,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 38.8765306, 'longitude': -77.4438165}","['delivery', 'pickup']",$$,"{'address1': '14333 Newbrook Dr', 'address2': '', 'address3': None, 'city': 'Chantilly', 'zip_code': '20151', 'country': 'US', 'state': 'VA', 'display_address': ['14333 Newbrook Dr', 'Chantilly, VA 20151']}",+15716169093,(571) 616-9093,23702.294894230105,"['14333 Newbrook Dr', 'Chantilly, VA 20151']",VA,Chantilly,20151,"['American (New)', 'Burgers', 'Comfort Food']",American (New),Burgers,Comfort Food
36,_db8H7xwJisfT5pd2Ztvxg,chi-mc-korean-fried-chicken-vienna-vienna,Chi Mc Korean Fried Chicken - Vienna,https://s3-media1.fl.yelpcdn.com/bphoto/8XIN6xCbCwcpC18xwI8tsA/o.jpg,False,https://www.yelp.com/biz/chi-mc-korean-fried-chicken-vienna-vienna?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,30,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"{'latitude': 38.90631, 'longitude': -77.25724}","['delivery', 'pickup']",,"{'address1': '126-B Branch Rd SE', 'address2': None, 'address3': '', 'city': 'Vienna', 'zip_code': '22180', 'country': 'US', 'state': 'VA', 'display_address': ['126-B Branch Rd SE', 'Vienna, VA 22180']}",+15714077366,(571) 407-7366,7549.505321604584,"['126-B Branch Rd SE', 'Vienna, VA 22180']",VA,Vienna,22180,"['Korean', 'Chicken Wings', 'Beer Bar']",Korean,Chicken Wings,Beer Bar
37,FXdIxIb0dXRnltRW10il_Q,mercy-me-washington-2,Mercy Me,https://s3-media3.fl.yelpcdn.com/bphoto/oW25ACDMAgRjY3UpKr5dDA/o.jpg,False,https://www.yelp.com/biz/mercy-me-washington-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,26,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 38.904794, 'longitude': -77.047581}",[],,"{'address1': '1143 New Hampshire Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20037', 'country': 'US', 'state': 'DC', 'display_address': ['1143 New Hampshire Ave NW', 'Washington, DC 20037']}",,,11519.338951879237,"['1143 New Hampshire Ave NW', 'Washington, DC 20037']",DC,Washington,20037,"['American (New)', 'Cafes', 'Bars']",American (New),Cafes,Bars
38,jWEkYM-EfKXF07Txgph4Jw,wild-tacoz-falls-church,Wild Tacoz,https://s3-media3.fl.yelpcdn.com/bphoto/7odOB4BpnaJIUPwE0memRw/o.jpg,False,https://www.yelp.com/biz/wild-tacoz-falls-church?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,45,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 38.878941, 'longitude': -77.1797758340836}",[],,"{'address1': '7167 Lee Hwy', 'address2': '', 'address3': None, 'city': 'Falls Church', 'zip_code': '22046', 'country': 'US', 'state': 'VA', 'display_address': ['7167 Lee Hwy', 'Falls Church, VA 22046']}",+17036390199,(703) 639-0199,5862.84413874505,"['7167 Lee Hwy', 'Falls Church, VA 22046']",VA,Falls Church,22046,"['Salad', 'Tacos', 'Seafood']",Salad,Tacos,Seafood
39,6A0DodSUHF64eCYyCLlcWA,2941-restaurant-falls-church,2941 Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/swsskFj_okN8CMhNJTTYoQ/o.jpg,False,https://www.yelp.com/biz/2941-restaurant-falls-church?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,860,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 38.869034, 'longitude': -77.214621}",['delivery'],$$$,"{'address1': '2941 Fairview Park Dr', 'address2': None, 'address3': '', 'city': 'Falls Church', 'zip_code': '22042', 'country': 'US', 'state': 'VA', 'display_address': ['2941 Fairview Park Dr', 'Falls Church, VA 22042']}",+17032701500,(703) 270-1500,7709.723248535076,"['2941 Fairview Park Dr', 'Falls Church, VA 22042']",VA,Falls Church,22042,"['American (New)', 'French', 'Cocktail Bars']",American (New),French,Cocktail Bars
40,ZZpshW3sxlMbQrn1bLhM1g,stable-dc-washington-2,Stable DC,https://s3-media2.fl.yelpcdn.com/bphoto/frS5osd29e_mtEzjmMUK_w/o.jpg,False,https://www.yelp.com/biz/stable-dc-washington-2?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,227,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'fondue', 'title': 'Fondue'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 38.90044, 'longitude': -76.98734}",['delivery'],$$,"{'address1': '1324 H St NE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20002', 'country': 'US', 'state': 'DC', 'display_address': ['1324 H St NE', 'Washington, DC 20002']}",+12027334604,(202) 733-4604,16704.627530910846,"['1324 H St NE', 'Washington, DC 20002']",DC,Washington,20002,"['Modern European', 'Fondue', 'Cocktail Bars']",Modern European,Fondue,Cocktail Bars
41,W1u2i381wt2MVwWuY5-QjA,yume-sushi-arlington-4,Yume Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/A2DBw09t5TzKmGLG5Hpo5A/o.jpg,False,https://www.yelp.com/biz/yume-sushi-arlington-4?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,282,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 38.886427, 'longitude': -77.162302}",['delivery'],$$,"{'address1': '2121 N Westmoreland St', 'address2': '', 'address3': None, 'city': 'Arlington', 'zip_code': '22213', 'country': 'US', 'state': 'VA', 'display_address': ['2121 N Westmoreland St', 'Arlington, VA 22213']}",+17032695064,(703) 269-5064,5164.439170477428,"['2121 N Westmoreland St', 'Arlington, VA 22213']",VA,Arlington,22213,"['Sushi Bars', 'Japanese']",Sushi Bars,Japanese,
42,hZ6Bk6thWcFGNRIYwH076A,retrobottega-washington,Retrobottega,https://s3-media1.fl.yelpcdn.com/bphoto/iu5rGv0NAXXpJSgjdjXRNg/o.jpg,False,https://www.yelp.com/biz/retrobottega-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,84,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 38.92143, 'longitude': -77.04193}","['delivery', 'pickup']",$$,"{'address1': '2435 18th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['2435 18th St NW', 'Washington, DC 20009']}",+12024505219,(202) 450-5219,11672.365962214362,"['2435 18th St NW', 'Washington, DC 20009']",DC,Washington,20009,"['Tapas/Small Plates', 'Italian']",Tapas/Small Plates,Italian,
43,5Jpz2itjycpLbn4ie6VoYg,heritage-brewpub-and-roastery-arlington,Heritage Brewpub & Roastery,https://s3-media4.fl.yelpcdn.com/bphoto/QCiv7xx3xTiCbrYZMXl6og/o.jpg,False,https://www.yelp.com/biz/heritage-brewpub-and-roastery-arlington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,253,"[{'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.5,"{'latitude': 38.8882835670967, 'longitude': -77.0933054387569}","['delivery', 'pickup']",$$,"{'address1': '1300-1398 North Fillmore St', 'address2': '', 'address3': None, 'city': 'Arlington', 'zip_code': '22201', 'country': 'US', 'state': 'VA', 'display_address': ['1300-1398 North Fillmore St', 'Arlington, VA 22201']}",+15713190024,(571) 319-0024,8639.82421657785,"['1300-1398 North Fillmore St', 'Arlington, VA 22201']",VA,Arlington,22201,"['Brewpubs', 'American (New)', 'Coffee Roasteries']",Brewpubs,American (New),Coffee Roasteries
44,pUN_E85fRql6H_9uPzE6HA,vasos-mediterranean-bistro-alexandria,Vaso's Mediterranean Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/6l5JnfV-Omn_0rnDeoYz0g/o.jpg,False,https://www.yelp.com/biz/vasos-mediterranean-bistro-alexandria?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,410,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 38.805674, 'longitude': -77.052189}","['delivery', 'pickup']",$$,"{'address1': '1118 King St', 'address2': '', 'address3': '', 'city': 'Alexandria', 'zip_code': '22314', 'country': 'US', 'state': 'VA', 'display_address': ['1118 King St', 'Alexandria, VA 22314']}",+17035662720,(703) 566-2720,17644.47952636848,"['1118 King St', 'Alexandria, VA 22314']",VA,Alexandria,22314,"['Mediterranean', 'Greek', 'Italian']",Mediterranean,Greek,Italian
45,H7FdxcPi_O3yxrOo1Ayt_g,rooster-and-owl-washington,Rooster & Owl,https://s3-media1.fl.yelpcdn.com/bphoto/g_EnLlF_h3ywNGmJ81mvUA/o.jpg,False,https://www.yelp.com/biz/rooster-and-owl-washington?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,121,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 38.9215571973142, 'longitude': -77.0323891192675}",[],,"{'address1': '2436 14th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['2436 14th St NW', 'Washington, DC 20009']}",+12028133976,(202) 813-3976,12490.933802358988,"['2436 14th St NW', 'Washington, DC 20009']",DC,Washington,20009,"['American (New)', 'Tapas/Small Plates']",American (New),Tapas/Small Plates,
46,Cn2o_OqFd7Iulsk6bAKb9g,the-black-sheep-restaurant-manassas,The Black Sheep Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/cXT-ojlBl7hpzAA00FhH2Q/o.jpg,False,https://www.yelp.com/biz/the-black-sheep-restaurant-manassas?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,54,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 38.74726, 'longitude': -77.52848}","['delivery', 'pickup']",,"{'address1': '9935 Discovery Blvd', 'address2': None, 'address3': '', 'city': 'Manassas', 'zip_code': '20109', 'country': 'US', 'state': 'VA', 'display_address': ['9935 Discovery Blvd', 'Manassas, VA 20109']}",+17034202028,(703) 420-2028,36636.36890639856,"['9935 Discovery Blvd', 'Manassas, VA 20109']",VA,Manassas,20109,"['Wine Bars', 'Whiskey Bars', 'Tapas/Small Plates']",Wine Bars,Whiskey Bars,Tapas/Small Plates
47,gdAUfrUdoYg9hx3vP30anA,randy-s-prime-seafood-and-steaks-vienna,Randy’s Prime Seafood & Steaks,https://s3-media1.fl.yelpcdn.com/bphoto/_Q3PhrYHMFuAtimnxnUSkw/o.jpg,False,https://www.yelp.com/biz/randy-s-prime-seafood-and-steaks-vienna?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,104,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"{'latitude': 38.91165683, 'longitude': -77.22388517}","['delivery', 'pickup']",$$$,"{'address1': '8051 Leesburg Pike', 'address2': '', 'address3': None, 'city': 'Vienna', 'zip_code': '22182', 'country': 'US', 'state': 'VA', 'display_address': ['8051 Leesburg Pike', 'Vienna, VA 22182']}",+17035525110,(703) 552-5110,4682.545438353414,"['8051 Leesburg Pike', 'Vienna, VA 22182']",VA,Vienna,22182,"['American (New)', 'Seafood', 'Steakhouses']",American (New),Seafood,Steakhouses
48,OEwylmQ6aI8o8lPi5eD2fg,arepa-zone-washington-5,Arepa Zone,https://s3-media3.fl.yelpcdn.com/bphoto/CFOfsSW8MhYC-cJc2d8JXg/o.jpg,False,https://www.yelp.com/biz/arepa-zone-washington-5?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,182,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}]",4.0,"{'latitude': 38.9045, 'longitude': -77.03159}","['delivery', 'pickup']",$$,"{'address1': '1121 14th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20005', 'country': 'US', 'state': 'DC', 'display_address': ['1121 14th St NW', 'Washington, DC 20005']}",+12029002261,(202) 900-2261,12869.720176920717,"['1121 14th St NW', 'Washington, DC 20005']",DC,Washington,20005,['Venezuelan'],Venezuelan,,
49,PFs8ZJTRTfjp04PvVoShMg,mejana-arlington-6,Mejana,https://s3-media1.fl.yelpcdn.com/bphoto/ichCKXDSfbYy1arETEmW0A/o.jpg,False,https://www.yelp.com/biz/mejana-arlington-6?adjust_creative=L5uWOotJVmXgAhC5MFlHSQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5uWOotJVmXgAhC5MFlHSQ,697,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'lebanese', 'title': 'Lebanese'}]",4.0,"{'latitude': 38.8903287569349, 'longitude': -77.0873502252007}","['delivery', 'pickup']",$$,"{'address1': '2300 Wilson Blvd', 'address2': '', 'address3': '', 'city': 'Arlington', 'zip_code': '22201', 'country': 'US', 'state': 'VA', 'display_address': ['2300 Wilson Blvd', 'Arlington, VA 22201']}",+17034654440,(703) 465-4440,8953.430694681641,"['2300 Wilson Blvd', 'Arlington, VA 22201']",VA,Arlington,22201,"['Mediterranean', 'Lebanese']",Mediterranean,Lebanese,
